,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198
97,1529,1375,1094,1774,817,1774,1977,1977,1238,1238,367,1094,1475,1030,1030,367,817,367,1375,1030,1094,367,1071,1004,1375,575,1004,1375,1475,817,367,1005,1005,575,1071,575,1475,817,1475,1005,1094,1238,817,1774,575,1774,1375,1774,1004,817,575,575,575,1977,367,1071,1030,1005,1475,1977,1238,1071,1774,1774,1094,1238,575,1375,575,1774,1030,1529,1004,1030,575,1977,1004,1335,1529,817,1335,1071,367,817,1005,1005,575,1529,1475,817,1004,817,1004,1030,1529,1005,1004,1005,1030,1475,1529.0,1005.0,1030.0,1977.0,1774.0,1475.0,1375.0,1238.0,1030.0,367.0,1977.0,1529.0,1335.0,367.0,1005.0,1774.0,1774.0,1774.0,1977.0,1094.0,1529.0,1094.0,1335.0,1030.0,1475.0,1774.0,1071.0,1071.0,575.0,367.0,1375.0,1977.0,1005.0,1030.0,1335.0,1335.0,1094.0,1335.0,1529.0,1977.0,367.0,1030.0,1375.0,1529.0,1977.0,1475.0,1071.0,1004.0,1094.0,1071.0,1094.0,1094.0,1005.0,1529.0,1238.0,1774.0,1094.0,1238.0,1094.0,1375.0,1071.0,1030.0,1238.0,1004.0,1030.0,1475.0,1004.0,1774.0,1475.0,367.0,367.0,1375.0,1774.0,1475.0,1529.0,575.0,1238.0,1375.0,1774.0,1004.0,1529.0,1094.0,575.0,1238.0,1774.0,367.0,1071.0,,,,,,,,,,,,
98,1555,75,1307,1023,75,67,1555,824,1307,1023,1430,1023,1415,1555,787,67,1377,787,1555,1590,1377,824,1590,1268,1555,787,75,1023,1555,824,1430,1430,787,75,1023,67,75,1430,1590,1430,75,1555,1415,824,1555,824,824,1023,1023,824,1268,1377,1415,1590,1590,67,1377,1023,1377,1590,1555,1415,1590,1023,1307,75,1268,1023,787,75,1377,1268,75,67,1430,1307,824,1555,1377,1415,1307,824,787,75,824,1307,75,1415,787,67,1023,1430,1268,787,1307,1268,1430,75,1268,1377,1377.0,1377.0,1590.0,75.0,67.0,1590.0,67.0,1555.0,1415.0,75.0,1590.0,824.0,1555.0,824.0,1555.0,1307.0,1430.0,1415.0,1415.0,67.0,1023.0,1377.0,1268.0,1377.0,1377.0,1555.0,1023.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,714,1162,1501,1913,1644,714,1644,1913,1624,1913,1501,1478,1162,1914,1162,1878,714,1009,1162,1851,1914,1878,1478,444,1624,1009,1478,1913,1851,1878,1162,1624,1851,1644,35,1501,714,1851,1914,1878,1162,1878,1914,1478,1644,714,1501,1624,1624,1478,444,444,1644,1913,714,1644,1478,1913,1851,1162,1501,35,1501,1878,1162,1878,1624,1913,1478,1478,1913,1914,1501,1478,1914,1913,1624,1478,1009,1162,1913,444,1478,714,35,1644,1878,1501,35,1914,1478,1851,444,1914,35,714,1913,1009,1009,1914,444.0,1009.0,1478.0,35.0,1914.0,1624.0,35.0,1644.0,1162.0,1478.0,1878.0,1644.0,714.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1845,1619,364,364,248,1619,1845,1817,1817,1060,1619,908,1600,908,1600,1952,775,248,1600,1600,775,1600,1952,1619,908,364,908,248,1060,1952,775,1845,248,908,775,248,1952,1845,1619,775,1952,1845,1060,1845,364,364,1619,908,1619,1600,1600,1817,364,248,1619,775,1845,1817,1817,364,1060,248,364,1600,775,1060,908,364,1952,1619,1060,775,1845,775,1817,248,1600,1619,1619,1619,248,1952,908,248,364,1619,1060,1600,248,1952,364,775,364,1845,1952,248,1817,1845,1060,1845,364.0,1845.0,908.0,1619.0,1060.0,1600.0,1952.0,1845.0,908.0,1060.0,1600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,550,534,1252,1478,964,170,1228,578,170,964,170,1478,133,170,578,852,133,550,852,133,964,534,1252,964,550,1252,1228,170,964,550,1228,534,170,1252,964,1228,170,1252,1252,964,1228,534,1228,550,852,133,1478,852,964,534,550,852,133,1478,1478,1228,550,964,578,852,1252,852,1228,534,964,1228,170,852,534,170,852,578,550,1228,550,534,1252,1228,578,1228,1228,170,1252,534,170,170,1478,578,964,852,133,534,1478,1252,578,1228,852,1478,133,1228,550.0,852.0,852.0,578.0,550.0,133.0,534.0,1478.0,133.0,1478.0,964.0,1252.0,1228.0,133.0,1228.0,578.0,1478.0,534.0,170.0,534.0,1478.0,133.0,534.0,170.0,534.0,852.0,1252.0,1478.0,1252.0,550.0,578.0,1228.0,852.0,964.0,534.0,852.0,964.0,1478.0,852.0,964.0,1478.0,578.0,133.0,578.0,964.0,1228.0,133.0,534.0,578.0,534.0,1228.0,964.0,964.0,578.0,578.0,1228.0,170.0,170.0,964.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,386,386,1437,282,1202,1794,1794,1416,1794,1202,1223,1437,247,128,1437,1437,1416,705,1794,1223,1717,780,1416,1717,1794,1134,1202,407,1238,1437,247,128,1134,780,247,1134,407,780,652,1717,386,652,652,407,386,1223,1437,386,1134,1794,1437,407,775,1416,1238,1202,247,386,780,1293,1134,282,775,1717,775,780,1293,775,386,1794,780,407,1134,705,282,1202,1238,407,1134,282,128,1238,1437,1238,705,1794,386,282,1202,282,1202,705,128,1223,282,282,1794,275,1437,1202,1202.0,1223.0,275.0,775.0,1238.0,1238.0,128.0,1416.0,1134.0,1293.0,775.0,1223.0,128.0,386.0,652.0,1717.0,1794.0,247.0,386.0,282.0,407.0,1223.0,1717.0,652.0,1437.0,775.0,386.0,247.0,282.0,1202.0,1717.0,386.0,1293.0,1437.0,1717.0,1223.0,386.0,705.0,1416.0,282.0,780.0,705.0,775.0,775.0,275.0,275.0,780.0,407.0,780.0,128.0,1437.0,128.0,705.0,652.0,386.0,652.0,1134.0,282.0,275.0,1717.0,1238.0,407.0,275.0,407.0,128.0,1794.0,407.0,1794.0,1794.0,275.0,407.0,247.0,1717.0,1223.0,1238.0,282.0,1416.0,1202.0,1437.0,128.0,247.0,282.0,775.0,275.0,1416.0,275.0,,,,,,,,,,,,,
103,487,356,1870,1381,585,1381,1870,1173,1368,1381,487,1612,858,1870,1896,1612,1870,1592,616,487,356,1381,356,1381,1381,1592,1896,356,1612,1368,1381,1173,487,1896,1368,1368,487,616,585,487,1896,1173,858,1592,1381,585,1592,356,1612,585,356,616,1592,1381,356,616,585,616,1896,858,356,1870,1612,858,1870,585,1870,1173,487,1612,1870,1381,1173,858,585,1612,1896,585,1870,1381,1368,1368,1592,1173,1368,1896,1381,1173,1381,1870,1592,1368,616,1896,1173,1173,1368,487,1381,1612,1368.0,1173.0,1368.0,1381.0,356.0,1592.0,1870.0,1612.0,585.0,585.0,487.0,1896.0,487.0,487.0,356.0,1612.0,1381.0,1870.0,1592.0,616.0,585.0,585.0,585.0,616.0,858.0,585.0,1368.0,858.0,858.0,1870.0,356.0,1592.0,858.0,1592.0,616.0,858.0,1896.0,1368.0,1368.0,1592.0,487.0,356.0,356.0,1173.0,1368.0,1173.0,1870.0,616.0,356.0,356.0,1173.0,1368.0,858.0,1592.0,1173.0,858.0,1870.0,1896.0,356.0,356.0,1381.0,1368.0,1381.0,487.0,356.0,585.0,1381.0,616.0,1173.0,858.0,1173.0,1870.0,585.0,1173.0,356.0,1381.0,1173.0,858.0,356.0,1592.0,1173.0,1173.0,616.0,1612.0,1173.0,1870.0,356.0,356.0,1368.0,1896.0,1592.0,1173.0,1173.0,356.0,1368.0,,,,
104,102,219,330,1332,566,1171,681,1136,59,1657,102,219,566,1612,1657,1136,681,330,1171,102,949,59,534,1332,330,1612,949,1140,1136,1612,681,566,534,1332,1906,23,509,163,330,1140,534,949,534,534,1140,509,163,509,163,1171,219,163,534,219,534,163,1171,1612,1136,219,681,1136,534,163,1171,163,163,1612,330,566,509,1612,1140,949,163,23,102,949,1657,534,23,509,509,1906,219,330,1140,566,681,681,102,1332,102,59,330,1332,23,509,1657,1612,1906.0,681.0,1612.0,681.0,949.0,330.0,23.0,1332.0,1906.0,534.0,23.0,681.0,566.0,1332.0,1906.0,23.0,102.0,59.0,1140.0,509.0,1612.0,163.0,163.0,509.0,949.0,949.0,163.0,219.0,1332.0,949.0,534.0,59.0,23.0,1140.0,219.0,330.0,566.0,509.0,1657.0,534.0,566.0,219.0,102.0,566.0,534.0,1136.0,1332.0,681.0,534.0,163.0,1136.0,1136.0,219.0,1657.0,330.0,1136.0,949.0,1140.0,1612.0,1136.0,219.0,59.0,1171.0,219.0,330.0,681.0,1140.0,23.0,102.0,1657.0,219.0,102.0,1136.0,1332.0,163.0,23.0,163.0,1140.0,566.0,219.0,1140.0,1906.0,1332.0,1136.0,1332.0,219.0,949.0,163.0,1171.0,509.0,219.0,163.0,1140.0,1332.0,509.0,509.0,,,
105,47,124,423,124,260,423,124,124,1390,260,1053,47,78,977,47,1237,47,977,1237,1038,1237,1038,260,977,1053,260,1200,977,1200,1390,1053,1390,1390,260,1053,423,423,260,1237,977,1237,1390,977,977,1237,124,977,1053,1390,1038,260,1200,1200,260,124,260,260,1237,124,78,47,78,977,78,124,423,260,78,423,1038,1237,1237,1237,977,423,977,124,1200,1237,1237,124,423,1053,1038,78,1200,977,1038,260,78,47,977,1200,1390,47,124,124,423,1200,1200,1038.0,260.0,1053.0,423.0,1200.0,260.0,1390.0,78.0,47.0,1053.0,124.0,1390.0,47.0,1038.0,423.0,1038.0,1053.0,1237.0,1053.0,423.0,1200.0,1390.0,977.0,977.0,1237.0,1200.0,1053.0,1390.0,47.0,1038.0,1053.0,423.0,1237.0,1200.0,124.0,78.0,1237.0,423.0,124.0,124.0,78.0,1038.0,1038.0,423.0,423.0,260.0,1038.0,1053.0,47.0,78.0,1038.0,1390.0,1053.0,1200.0,1038.0,260.0,78.0,1038.0,1390.0,423.0,423.0,423.0,1200.0,1200.0,1038.0,977.0,1200.0,260.0,1038.0,124.0,260.0,1053.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1620,1305,1282,922,1181,1305,951,17,530,688,113,1282,269,34,17,1305,1282,1124,951,1471,645,645,688,1305,1305,1620,1471,645,34,1620,113,530,530,1471,951,1124,1471,113,17,1305,922,1282,34,269,1471,113,1305,530,1620,113,113,17,688,645,269,645,530,1181,1232,269,645,1181,951,17,1305,951,34,34,1620,1282,1232,1232,1282,1124,1305,530,1124,34,1620,1620,688,1620,34,1305,17,17,1181,922,951,688,1124,1471,645,530,951,269,113,645,1124,645,17.0,922.0,530.0,1232.0,1181.0,1620.0,17.0,1232.0,1232.0,530.0,922.0,113.0,1305.0,17.0,688.0,1471.0,1305.0,34.0,951.0,269.0,1620.0,1124.0,530.0,1620.0,113.0,645.0,1305.0,688.0,951.0,922.0,530.0,1232.0,1181.0,530.0,269.0,1305.0,1305.0,1305.0,34.0,1471.0,951.0,1181.0,17.0,530.0,645.0,1282.0,951.0,269.0,34.0,17.0,1620.0,922.0,1232.0,922.0,530.0,1620.0,1181.0,530.0,1620.0,1124.0,951.0,1282.0,1282.0,645.0,688.0,1471.0,1305.0,113.0,269.0,951.0,1305.0,645.0,951.0,951.0,922.0,1471.0,1305.0,922.0,688.0,951.0,1181.0,1620.0,1282.0,530.0,922.0,1620.0,645.0,645.0,17.0,951.0,530.0,1282.0,1181.0,113.0,645.0,951.0,1620.0,1124.0,
107,1187,1187,1553,461,1339,1245,1245,1975,1339,239,1975,279,1115,1944,1944,461,1129,1975,1339,1245,1975,1066,58,1129,461,270,58,837,1339,239,270,279,1129,153,1975,1115,1066,749,1245,749,1501,1339,1245,837,58,1944,1115,58,1975,1115,153,1975,1975,461,1975,749,461,1501,749,153,153,58,461,153,1553,1129,239,153,1975,1553,1944,153,1115,1975,1115,1944,1944,1020,749,153,461,239,239,58,239,153,153,461,1187,1975,1501,239,1245,1339,270,1245,1944,1339,1129,1339,270.0,153.0,1339.0,1339.0,461.0,1501.0,1245.0,1339.0,153.0,1187.0,270.0,270.0,153.0,279.0,1975.0,1339.0,1066.0,1129.0,461.0,58.0,279.0,58.0,1115.0,461.0,270.0,1944.0,1501.0,1339.0,1553.0,837.0,1501.0,1187.0,270.0,749.0,153.0,279.0,239.0,270.0,1553.0,1501.0,239.0,1187.0,461.0,1066.0,1245.0,1339.0,239.0,1115.0,1975.0,1975.0,1339.0,1553.0,1020.0,1066.0,1245.0,239.0,1975.0,1553.0,461.0,239.0,1245.0,1944.0,749.0,1020.0,1245.0,1944.0,153.0,1501.0,153.0,837.0,1975.0,58.0,1187.0,279.0,1245.0,1020.0,749.0,461.0,1553.0,1944.0,58.0,749.0,1066.0,749.0,153.0,1553.0,1115.0,153.0,1553.0,837.0,1129.0,1501.0,749.0,,,,,,
108,395,658,658,1168,1328,1378,1579,1168,395,1664,1579,448,1664,1876,395,623,1168,1378,1608,395,1328,1388,1572,395,235,623,623,448,235,1388,1572,1328,1388,658,1328,1378,235,623,1608,1608,1572,1664,1608,235,658,658,235,1388,1608,1168,1572,1876,235,1572,1876,1378,1572,1378,1579,1608,1328,658,1388,235,448,658,1664,1664,1579,1579,1579,1168,658,658,235,235,1579,448,1664,1876,1664,1388,395,395,1168,1664,658,448,1388,235,623,1876,395,658,623,235,1388,623,1876,1328,1664.0,658.0,1664.0,1388.0,1378.0,395.0,1664.0,1378.0,1579.0,1664.0,1378.0,448.0,1572.0,1388.0,1572.0,658.0,1664.0,1664.0,1168.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,1320,1320,1064,1176,492,57,1425,1320,1176,575,532,162,1320,1093,846,1093,1425,575,1064,1731,86,492,86,57,492,1176,846,1889,1093,846,1591,846,1320,492,644,1731,1064,575,1591,644,1591,1425,532,1320,57,492,57,1889,1425,1591,532,1176,1093,532,532,1391,86,57,86,846,1064,1731,1731,492,1425,1425,86,492,492,1425,1320,1176,86,86,492,1425,492,1064,1889,1320,1425,1391,1176,1425,532,1391,1425,1391,1731,1425,86,1093,1176,86,575,86,492,1093,1391,1176,1731.0,1093.0,532.0,162.0,1591.0,846.0,1176.0,1591.0,644.0,644.0,644.0,1176.0,532.0,1731.0,1064.0,162.0,1731.0,1176.0,1176.0,644.0,1731.0,1591.0,846.0,57.0,575.0,57.0,1425.0,1093.0,532.0,846.0,1889.0,1425.0,1093.0,575.0,846.0,1889.0,492.0,162.0,1731.0,1176.0,1731.0,1425.0,57.0,57.0,1391.0,1093.0,644.0,644.0,57.0,1093.0,1889.0,1176.0,1591.0,492.0,1425.0,162.0,492.0,1176.0,1064.0,1889.0,1425.0,846.0,57.0,1591.0,1176.0,1064.0,1425.0,57.0,57.0,1320.0,57.0,644.0,846.0,1176.0,644.0,86.0,575.0,1731.0,162.0,1176.0,1731.0,162.0,57.0,1176.0,1889.0,,,,,,,,,,,,,,
110,1804,249,1804,1094,1825,1094,44,1368,647,1804,111,1777,647,249,647,1261,1094,1338,1777,44,1094,1261,44,1804,249,1777,1825,1804,1094,647,249,1261,1368,1368,1777,1777,1804,1094,1368,1804,249,1777,1261,1261,111,647,1338,1338,1777,1094,1338,1368,1368,647,1368,647,1261,44,111,1825,1777,111,1094,1777,111,1094,1825,1804,111,111,1261,647,647,111,1368,111,1777,1777,44,111,647,1094,647,44,1338,1338,1338,1261,1804,1777,44,1368,111,1261,1804,1825,1825,1777,1261,647,1777.0,1261.0,44.0,1777.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,204,1108,165,1525,1108,1772,1588,1441,1108,759,165,451,759,1108,1772,845,451,1084,165,1885,1525,1226,165,1122,1885,1226,845,1441,845,1084,1525,1885,1588,1885,1525,204,54,1525,1772,845,1226,1084,165,1257,1122,1108,1122,1525,451,1122,845,204,1885,668,1108,1084,1885,1122,1772,1257,1441,1525,204,1122,1122,1588,1084,1122,1588,668,1084,845,1084,1772,1257,54,787,845,1441,1226,54,1108,165,1441,1588,54,759,1108,1122,1108,1226,451,1108,1257,668,845,890,668,668,1441,668.0,1084.0,204.0,1122.0,890.0,165.0,54.0,1226.0,1226.0,845.0,668.0,451.0,845.0,204.0,1226.0,759.0,1108.0,668.0,890.0,1885.0,1441.0,759.0,787.0,1588.0,165.0,1885.0,1772.0,1525.0,1885.0,1226.0,1441.0,1226.0,204.0,1772.0,1588.0,668.0,204.0,759.0,890.0,1772.0,759.0,1441.0,1108.0,1257.0,1108.0,1525.0,204.0,1772.0,54.0,668.0,1772.0,204.0,1772.0,1257.0,54.0,1588.0,1226.0,1084.0,451.0,1257.0,1108.0,1772.0,787.0,787.0,451.0,1441.0,1226.0,1885.0,1885.0,1772.0,1441.0,845.0,1084.0,1588.0,1772.0,668.0,759.0,451.0,845.0,451.0,1441.0,668.0,759.0,1122.0,787.0,451.0,1226.0,1525.0,759.0,845.0,1525.0,759.0,54.0,,,,,,
112,56,1175,56,1144,25,1420,1588,1175,56,1588,1388,56,1175,1175,534,1388,1144,518,13,534,25,518,1574,1144,1420,11,1144,25,1388,1175,123,1175,13,25,1420,13,534,534,1586,13,534,25,123,11,1588,1588,56,1420,56,123,1388,1388,1586,780,1175,13,1586,1175,1588,780,1420,780,780,534,534,1420,1586,534,1388,518,1420,1144,534,123,1574,1388,1388,11,534,534,780,780,1420,1574,1175,1175,534,1388,1588,13,25,1588,1420,11,1588,25,534,1588,56,518,1574.0,123.0,518.0,1574.0,1586.0,1586.0,1420.0,1420.0,1588.0,123.0,1574.0,780.0,1588.0,11.0,534.0,780.0,56.0,518.0,123.0,25.0,13.0,1574.0,123.0,56.0,1175.0,13.0,1588.0,534.0,56.0,56.0,1588.0,13.0,1588.0,1574.0,25.0,534.0,518.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,1432,740,1084,1790,1084,1432,569,477,956,506,1477,1084,1689,506,956,1084,740,1084,1790,323,477,1790,136,136,1432,772,136,740,772,815,772,815,1432,247,1084,1811,1811,506,247,569,323,1689,569,187,815,1084,323,1084,506,956,247,740,1790,247,136,323,740,1084,740,1432,136,815,1811,1515,1689,247,772,1477,740,1084,247,187,569,815,187,772,1790,477,1811,1084,247,956,477,1432,506,1790,1790,247,1477,1432,1477,1811,772,1811,815,956,772,772,1084,1515,1790.0,740.0,740.0,740.0,1515.0,815.0,1790.0,1432.0,740.0,1084.0,506.0,815.0,1432.0,569.0,506.0,1515.0,1790.0,1515.0,136.0,1477.0,323.0,477.0,815.0,1084.0,1515.0,569.0,1515.0,772.0,1790.0,1790.0,1811.0,247.0,1432.0,187.0,815.0,323.0,477.0,815.0,740.0,477.0,1477.0,1432.0,956.0,740.0,247.0,187.0,1790.0,1515.0,1515.0,136.0,740.0,477.0,956.0,1477.0,1084.0,323.0,772.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,427,1579,1710,840,1579,1046,427,302,491,491,491,107,302,1579,201,491,491,427,1710,302,1117,1117,1046,427,1046,491,1917,107,201,201,1117,1651,201,1917,1046,427,1046,107,1084,491,107,491,1046,107,491,302,427,107,1084,302,302,1117,1084,1710,1084,1579,427,840,1579,1651,1710,1084,1710,107,1046,107,491,1710,1117,1084,201,302,427,302,201,1917,1710,302,1084,1084,201,1579,1084,1917,1084,1579,840,1710,1651,1917,1084,491,107,1710,1117,1117,1710,1917,840,302,201.0,840.0,1917.0,427.0,302.0,1084.0,427.0,491.0,1046.0,1046.0,491.0,1084.0,1651.0,302.0,302.0,107.0,1084.0,1917.0,201.0,107.0,491.0,1710.0,491.0,1710.0,1117.0,1046.0,107.0,1710.0,1651.0,201.0,107.0,1917.0,1710.0,201.0,840.0,1579.0,491.0,1917.0,427.0,1651.0,1917.0,1651.0,1117.0,427.0,1651.0,107.0,107.0,491.0,491.0,1046.0,1117.0,1117.0,1651.0,201.0,1579.0,201.0,491.0,491.0,1710.0,1651.0,107.0,840.0,427.0,107.0,1046.0,1117.0,1917.0,1084.0,427.0,840.0,1084.0,1117.0,1579.0,107.0,201.0,427.0,1117.0,,,,,,,,,,,,,,,,,,,,,,
115,596,666,666,642,1001,1865,1773,1591,642,1001,1546,596,596,666,962,1865,1006,983,1146,1546,962,1773,1773,1773,1591,642,596,216,983,596,962,1006,730,1410,642,1089,730,1089,1865,962,1591,1089,983,1591,596,1865,1773,1566,1566,1001,1001,666,1566,642,1591,1566,1410,1410,1410,642,1001,216,1773,962,1865,596,642,730,1865,596,1865,1410,962,1146,1089,666,730,1591,983,642,1001,1089,596,216,1410,1410,216,730,962,642,216,216,1566,1146,216,596,1089,642,1566,1006,730.0,1006.0,1566.0,1773.0,1591.0,1546.0,1006.0,1410.0,1001.0,666.0,1410.0,216.0,666.0,983.0,1410.0,216.0,1566.0,216.0,1001.0,1410.0,1146.0,216.0,1865.0,1410.0,1591.0,1865.0,642.0,642.0,1566.0,1006.0,730.0,1566.0,642.0,983.0,216.0,1006.0,730.0,666.0,1865.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,1531,80,1906,849,385,1906,72,1906,80,973,1037,1586,625,573,1445,823,849,385,1531,849,80,901,1445,385,823,573,1037,1906,625,1393,573,72,1037,573,973,385,1586,72,1393,849,1906,1586,1531,849,1586,1906,80,1393,72,973,1445,1906,573,385,1531,973,901,1445,1445,823,72,385,1393,849,625,385,1586,901,849,625,901,573,80,385,973,1531,1586,1445,72,901,573,1586,1445,901,573,625,72,1906,823,1531,849,1906,1445,1445,823,1531,625,849,973,1445,385.0,1906.0,1393.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,446,1327,1327,835,340,1437,1437,442,446,1969,1496,1417,1969,1437,835,442,835,623,1437,446,1496,442,305,442,623,835,835,1496,793,279,305,623,1969,1417,793,835,340,623,279,1327,279,1969,1496,279,1496,340,623,279,340,1969,623,446,446,1437,442,1437,623,1417,340,623,835,1327,1417,623,835,279,1496,340,1417,793,1437,305,305,835,623,1327,1496,340,1417,1417,442,340,305,446,835,835,1437,446,446,305,835,835,793,623,1327,1496,305,1327,442,1417,835.0,1417.0,1969.0,793.0,305.0,623.0,1327.0,305.0,793.0,1437.0,340.0,446.0,340.0,340.0,1437.0,793.0,446.0,279.0,1417.0,446.0,835.0,340.0,1496.0,305.0,1969.0,446.0,793.0,279.0,623.0,793.0,279.0,623.0,1969.0,340.0,1417.0,1327.0,340.0,279.0,1437.0,623.0,835.0,442.0,305.0,793.0,1496.0,1417.0,1437.0,623.0,340.0,835.0,623.0,305.0,1969.0,623.0,1327.0,793.0,279.0,793.0,1496.0,1437.0,1417.0,1437.0,793.0,1327.0,623.0,835.0,279.0,835.0,1496.0,835.0,623.0,305.0,1969.0,340.0,1327.0,1417.0,793.0,793.0,1437.0,1496.0,835.0,793.0,835.0,623.0,340.0,793.0,1327.0,793.0,623.0,1437.0,1437.0,,,,,,,,
118,1324,837,1235,1235,1430,734,1094,138,1711,1490,138,219,1711,1711,837,1711,1209,1784,1094,1490,1784,1094,419,1490,257,1209,419,219,1215,1209,1490,1324,1094,1473,1711,1215,734,837,1324,1209,1215,1430,1235,1215,257,1430,1235,1473,1490,257,1094,1546,1324,219,1711,1490,1490,419,1094,419,138,1711,257,257,419,1215,1473,257,257,1209,1473,1711,1215,1473,1711,198,1490,1215,1235,219,837,1490,1784,1094,837,138,138,419,198,1490,1094,1784,1209,138,1215,837,138,1784,419,219,1209.0,198.0,1324.0,1546.0,1209.0,198.0,1209.0,219.0,1784.0,1490.0,1711.0,1546.0,734.0,257.0,419.0,1711.0,1430.0,1490.0,734.0,419.0,1430.0,837.0,734.0,734.0,1215.0,734.0,1490.0,1473.0,138.0,138.0,1546.0,138.0,1209.0,1711.0,1430.0,1490.0,1473.0,198.0,734.0,198.0,1094.0,1546.0,419.0,1490.0,1430.0,1235.0,1711.0,734.0,219.0,1235.0,419.0,138.0,1546.0,138.0,138.0,1215.0,1711.0,219.0,1324.0,734.0,1094.0,837.0,1490.0,198.0,1215.0,837.0,1235.0,1209.0,1473.0,419.0,1473.0,1209.0,734.0,198.0,198.0,1094.0,1546.0,1473.0,,,,,,,,,,,,,,,,,,,,,
119,525,1809,1410,1410,1598,981,1598,1338,1843,1083,1410,1199,525,1199,1598,981,1199,1199,1843,1843,1083,525,1843,1370,525,1370,1809,1173,1707,1410,1598,134,1809,1871,1871,134,134,1338,1871,1598,1338,1173,525,1598,1707,1173,1707,1199,1083,147,1197,1871,1707,1410,1083,1410,525,525,147,1843,1338,1707,1173,147,134,1410,1843,134,1338,1173,1843,1370,134,1199,1199,981,525,1598,147,147,1843,1338,1598,1410,1707,1871,1083,1083,981,1410,525,1197,1338,147,1598,134,1410,1598,1370,1843,1370.0,1370.0,1197.0,1083.0,1197.0,1338.0,1410.0,134.0,1598.0,1843.0,1707.0,1338.0,134.0,1173.0,525.0,1809.0,1871.0,147.0,1199.0,1598.0,1410.0,1199.0,981.0,1338.0,1338.0,1410.0,1809.0,1370.0,1083.0,1871.0,1809.0,1410.0,1410.0,981.0,1197.0,525.0,1338.0,1197.0,1199.0,1598.0,1338.0,1809.0,1598.0,1199.0,981.0,1083.0,1871.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
