title,release,artist_name,duration,artist_familiarity,artist_hotttnesss,year,listeners,playcount,tags
Look Up At The Stars And You're Gone,Losing All Hope Is Freedom,Evergreen Terrace,159.4771,0.825192029267,0.529165902102,2001,6068,23495,"melodic hardcore, hardcore-punk"
Ola ou yé,Zoukolexion_ vol. 1,Patrick Saint-Eloi,314.122,0.301867593774,0.391222181232,0,145,400,zouk
A Baby's Born,Always You,James Ingram,376.68526,0.565750643726,0.461526217057,1993,674,1822,
How Does It Feel,Under My Skin,Avril Lavigne,224.93995,0.878401542469,0.620309820783,2004,225178,1496818,"rock, pop, avril lavigne, pop rock, female vocalists"
Do It To Me,We Can Leave The World,Sasha,181.65506,0.692922730576,0.453731585999,0,350,529,
The Saga Of Rita Joe,Across The Crystal Sea,Danilo Perez / Claus Ogerman,459.31057,0.331874146457,0.277119513467,2008,1,1,
Faces,Original Album Classics,RUN-DMC,267.59791,0.686988954629,0.606630151729,1990,6083,13143,"Hip-Hop, hip hop, rap, 90s, old school hip-hop"
Say Hello,Harder Faster,April Wine,179.04281,0.656759787817,0.410477200141,1979,20830,72880,"rock, classic rock, april wine, Canadian, hard rock"
Chime (edit),Halcyon - The Platinum Collection,Orbital,192.20853,0.693009203581,0.498668874796,1990,4398,9379,"electronica, catchy, my beats, My Chillin"
Stay Close To Me,Immigrant's Daughter,Margaret Becker,192.62649,0.54191773701,0.404157671026,0,975,2127,"christian camel toe, female, christian, worship, misc"
Face To Face,The Fabulous Mae West And Other Wonderful Girls,Damita Jo,182.33424,0.449222152226,0.284894061244,0,344,576,"female vocals, tylko dziewczyny"
Are We Here ?,Snivilisation,Orbital,933.642,0.693009203581,0.498668874796,1994,1693,2691,"electronic, electro, idm, favourite, Orbital"
Cutdown,Amerijuanican,Bongzilla,419.68281,0.574400788692,0.446071584412,2005,19355,71525,"Stoner Rock, Sludge, doom metal, metal, stoner metal"
Santa Monica (Version Originale 1980),Mes Années Disco,Alain Turban,219.19302,0.411939007536,0.0,0,0,0,
Fin De Semana,La Habana Tiene...,Estrellas Cubanas,324.91057,0.337495796384,0.0,0,38,55,
Bagdad by night,Debout là d'dans,Ministère des Affaires Populaires,140.12036,0.360054622648,0.276445883493,0,332,1164,
So Beautiful,The Long Way Home,Jarvis Church,231.73179,0.439972781692,0.0,0,247,1216,"2009, Canadian, Zumba, male vocalists, 2000s"
Rompan Todo,Un Mundo De Sensaciones,2 Minutos,88.58077,0.591846287473,0.372462979783,2006,1839,8097,
I'm Not Worth the Tears,The Dolly Parton Classics,Dolly Parton,152.45016,0.707332699031,0.603876486918,1967,2507,6222,"country, sad, USA, classic country, female singer"
E Samba (Accapella),Defected Accapellas Volume 4,Junior Jack,96.10404,0.682355124453,0.393642309932,0,68,118,
You Tell Me,The Original Johnny Cash Volume 1,Johnny Cash,80.03873,0.817256939293,0.735208877747,1959,13744,30833,"country, rockabilly, folk, USA, americana"
My Way,Guitar Man,Little Milton,264.59383,0.579422730357,0.386441097104,0,113,279,
Tiempos Dificiles,Actuar Para Vivir,Juan Carlos Baglietto,232.61995,0.540881349196,0.38663083651,1982,222,587,
Goodbye (Solo Version),I Keep Faith,Billy Bragg,180.1922,0.703690572411,0.529195922281,2008,77,200,
Go Back,Rhino Hi-Five: Crabby Appleton,Crabby Appleton,186.69669,0.416184081205,0.285682006991,1970,10204,33417,"classic rock, 70s, 60s, power pop, Garage Rock"
As The Hog Pisseth,Hung Like A Horse EP,All Leather,108.38159,0.599529185825,0.379294935318,0,2304,9830,"hardcore, post-hardcore, digital hardcore, threeoneg, post-nerdcore"
Rock N Roll,Rock N Roll - Remix EP,Remi Nicole,379.37587,0.599810039197,0.419469859833,0,7536,58839,"indie08, glad according to kycklingbaerare, summer kids"
The Carpal Tunnel Of Love,Infinity On High,Fall Out Boy,203.91138,0.937964750397,0.566622887558,2007,353791,2681330,"rock, pop punk, emo, alternative, Fall Out Boy"
That's How Strong My Love Is,Fitchburg Street,Doyle Bramhall,254.35383,0.628560155936,0.292968170475,0,885,2628,blues
Here we are,Trouble Boys,The Refreshments,184.5024,0.565452291658,0.35241012681,0,733,2345,
(Sittin') Alone At A Table For Two,I Always Lose,Hank Locklin,168.6722,0.6357570221,0.37943697224,0,43,83,country
Apples in the Trees (Live),Voices from the Siren Nation Vol. 2 - Live at the Wonder Ballroom,Mirah,158.09261,0.680941278903,0.461369368993,0,71,307,
Deckard,The Now Factor,Deckard,175.90812,0.487851536889,0.301196064627,0,10,13,
Coming Undone,Mind Control,Tantric,176.43057,0.720808697493,0.467133519204,2009,12081,55339,"hard rock, rock, alternative, alternative rock, tantric"
Summer Love Triangle,Zero To Hero,David Tao,260.33587,0.48200699857,0.415897128457,2009,17,29,chinese
Don't Mess With Me (2006 Digital Remaster),Trouble,Whitesnake,204.14649,0.82243282937,0.531303318565,1978,67,174,
Tranceplant,Tranceplant,Organ Donors,433.71057,0.467235916095,0.405498403486,0,174,706,
Just Keep It Up,Rain Drops,Dee Clark,132.07465,0.533650139488,0.343508877692,1990,3645,8328,"oldies, 50s, 1959, Box Opener, j-sat"
Like A Deck Of Cards,Meet the F@cking Bedwetters,Bedwetters,202.91873,0.666522676567,0.414079473032,0,428,9121,
L'a fête komine,Mèci,Edith Lefel,246.30812,0.407455643852,0.300046490366,1992,41,82,
Degrees of Freedom,Tiny Blue Biosphere,Rhian Sheehan,314.48771,0.558007751919,0.414780659073,2002,2043,6206,
Gwendolina,Les Années Chansons,Line Renaud,146.15465,0.470212295689,0.320086926752,1994,34,51,
The Way We Were,Award-Winning Movie Themes : The 70's,The London Pops Orchestra,198.89587,0.321975099252,0.244532205339,0,13,55,
Sugar Coated Lover,Sugar Coated Lover,Geiom Ft. Marita,291.26485,0.505099139056,0.380917170625,0,41,171,
I'm Going Through,Oh Happy Day,Edwin Hawkins,358.19057,0.418701467015,0.14468466091,0,478,1612,
Shit 3 Outro,What! What! Volume 1,F.l.y.,20.79302,0.472451234406,0.348552353066,0,0,0,
Wrapped Around Your Finger,Message In A Box,The Police,313.70404,0.790367908794,0.615454461554,1983,301686,1279098,"80s, rock, new wave, classic rock, pop"
El Manisero,World Music Vol. 24: The Sound Of The Caribbean,Orlando Pops Orchestra,146.59873,0.367255010757,0.311615544973,0,58,91,
Nice Ride,Tonedeaf,Orbit,254.45832,0.515312738122,0.296905207386,0,172,605,
New Pony,Desire/Blood On The Tracks/Street Legal,Bob Dylan,278.96118,0.675384811998,0.633339908702,1978,33867,104970,"folk, blues rock, folk rock, singer-songwriter, 70s"
Pour Jane (Live Acoustique),Le Bruit De Ma Vie,Cali,207.49016,0.616884544037,0.343844499414,0,64,194,
Don't Worry Baby (1999 Digital Remaster),These Foolish Things,Bryan Ferry,253.12608,0.694802519782,0.561830537939,1973,108,201,
Still I Will,Maiden's Prayer,Lisa Lynne,261.95546,0.605139699964,0.420937754837,2001,9971,20219,"celtic, new age, instrumental, folk, he ho spannt den wagen an"
Isolate,Ain't It Beautiful,ZO2,276.4273,0.595660904741,0.345241136759,2007,641,2266,
Narcotic,Methods Of Mayhem,Methods Of Mayhem / Scott Kirkland,199.31383,0.368308139657,0.39764783017,1999,1,1,
Taps,America's bugle calls,The Sun Harbor's Chorus-Documentary Recordings,59.32363,0.41994127477,0.24913722954,0,49,83,goodbye
Don't Call Me Andy,Close Calls With Brick Walls / Mother of Mankind,Andrew W.K.,165.51138,0.698532476696,0.509456000853,2006,9012,31795,"rock, happy, guitar, party, noisy"
Bark At The Moon (Album Version),Viva Las Violence,Wednesday 13's Frankenstein Drag Queens From Planet 13,239.20281,0.565161778133,0.371447105854,0,7,21,
Who's Your Daddy?,Ed Byrne - Pedantic and Whimsical,Ed Byrne,330.63138,0.400952448429,0.357817074252,0,72,116,
One I Love,In My Place,Coldplay,274.41587,0.8650215115,0.916053228284,2002,175066,790669,"rock, Coldplay, alternative rock, britpop, alternative"
Might As Well Laugh,Degenerate Fuck Crew,The Aftermath,118.30812,0.561003950198,0.33892034497,0,28,73,
The Force,The History Of House Parties_ vol. 3,Onyx,317.46567,0.636582379001,0.421287262511,0,17,23,
It's A Long Way Around,Dry & Heavy,Burning Spear,185.5473,0.674237799591,0.465270210086,1977,11287,23381,"reggae, roots reggae, 70s, jamaica, dub"
Qué Desilusión,Bajo La Corteza (26 Canciones De Leño),Mägo de Oz,295.31383,0.629751605102,0.53141175199,2010,457,1031,
Tüflische Plan,Stern,Stern,241.13587,0.524271355423,0.249754085576,0,68,166,
Ostravaczech,Rubikon,Krystof,285.67465,0.508636229134,0.372119118631,2006,3373,18753,"Tri Sestry, FASA"
The Hard Part's Letting Go,The Spinning of the World,Jeff Talmadge,228.62322,0.419755366288,0.317838410801,0,80,274,HERZ-1
So Fresh,The Return Of O-Tumma,Tum Tum,209.18812,0.592494980056,0.350628946897,0,32,98,
Regresa A Mi (Unbreak My Heart),Habla El Corazon,Yuridia,264.54159,0.701506286902,0.364164341184,0,2632,5940,
Tomorrow Never Knows,The Beatles,Dwight Twilley,224.54812,0.531415653369,0.318911184164,0,215,469,
Dream Lover,New Hope For The Wretched,Plasmatics,344.24118,0.557875168422,0.359324726504,1980,3391,9746,"punk, cover, bobby darin cover, female vocalists, USA"
Angel Of Light (Never Say Die Album Version),The Rock Block,Petra,262.21669,0.798158655938,0.475393063442,0,115,379,
Danote,This Is What The Universe Sounds Like,Darko,378.67057,0.618731424614,0.350870447751,0,3,3,
Come ALong,Nightfall Showcase,Johnny Osbourne,200.41098,0.618765785486,0.409134868797,0,1040,1700,"reggae, dancehall, roots reggae, dub-u-dub, dub-u"
Banho De Amor,Bahião Com H,Moraes Moreira,280.65914,0.461741493305,0.334252474043,1991,88,167,
Party In The Sky,Devil Hopping,Inspiral Carpets,232.12363,0.605109701915,0.398547535381,1994,3260,9159,"indie, madchester, The Best Bands"
Tu Cicatriz En Mi,Siempre Es Hoy/Reversiones,Gustavo Cerati,232.48934,0.694983409073,0.426642657171,0,16747,109070,"pop, Rock Latino, rock en español, Strip, soda stereo"
Nadie Como Tu,Salsa,Tito Allen,288.39138,0.414488208411,0.251131266545,0,107,361,salsa
Korean Waterhole,Stealth,BT,94.9024,0.786427083379,0.512226738318,2005,539,1345,
Together Alone,Still The Same Ole Me,George Jones,181.60281,0.730264991071,0.463673869444,0,220,613,country taggradio
Binaural Presentation - Kokoro. Pt. 5,Process And Passion,Roger Reynolds,313.73016,0.31569241025,0.263509097299,0,53,76,
Headsprung,Headsprung,LL Cool J,270.10567,0.749217793049,0.544321914839,2004,89758,304937,"hip hop, rap, Hip-Hop, LL Cool J, Timbaland"
Britney,Bebo Norman,Bebo Norman,213.4722,0.683771102049,0.513300123275,2008,10965,36944,"singer-songwriter, acoustic, christian, contemporary christian, inspirational"
Who Are You,3 Doors Down,3 Doors Down,188.65587,0.840432466617,0.642982219877,2008,13896,64597,"alternative rock, hate, freakin A"
To Leave The Building In Order To See What's Inside,Turned Left But Don't Know If It Was Right,Marygold,227.05587,0.504410114629,0.316315266064,0,29,63,
All The Rage (Clean Album Version),Hours,Funeral For A Friend,217.49506,0.85107300895,0.590449276812,2005,1682,2459,"rock, post-hardcore, audioase, Post Grunge, funeral for a friend"
Consumers (Album Version),Only The Good Die Young,45 Grave,130.66404,0.59660238456,0.399186285296,1989,5,27,
My Lady From South Of Detroit (LP Version),Barely Contained - The Studio Sessions,Cactus,266.39628,0.518310126759,0.398181054984,0,118,378,
Fire,Rexx Erected,Diamond Rexx,181.39383,0.516406816134,0.323219337103,0,154,273,
Beautiful One,Listen,Terry Dexter,281.86077,0.527279842846,0.320660017163,2008,210,678,
El Jamaiquino,El Mejor,Poncho Sanchez,339.80036,0.577228502778,0.373552391014,0,157,334,
Picture Book,The Kinks Choral Collection By Ray Davies and The Crouch End Festival Chorus,Ray Davies,151.87546,0.646922725083,0.447858967256,0,1687,4385,my gang 09
You (featuring Tank) (Amended Album Version),The Real Testament,Plies featuring Tank,218.04363,0.919517092225,0.547940429488,2007,45,70,
In The Void,No Regrets,Delta 9,159.76444,0.58600005828,0.409550595364,0,1485,5802,"industrial hardcore, hard techno, hardcore techno, Grind core, nb"
Lost In Space,Arrival,Hatiras,295.3922,0.569524160074,0.381467814824,2001,1619,3111,"House, vocal house, electronic, electronica, dance"
Throw,Electrofunk Greatest Hits,Mr.De',203.25832,0.417572837102,0.30619745898,0,1020,2210,techno
Hablando A Un Cristal,La Extraordinaria Paradoja Del Sonido Quijano,Café Quijano,205.40036,0.551682526284,0.352338667915,1999,2284,6138,"spanish, chill"
Pray For Me (One Step Closer Album Version),The Scott Wesley Brown Collection: A Library of 35 Favorite Songs,Scott Wesley Brown,234.78812,0.497307512275,0.342406391105,0,14,31,
Man Don't Cry,Blue Spoon/Spoon In London,Jimmy Witherspoon,128.96608,0.501726333269,0.353441853006,0,148,195,groovy
Kakou,Ano Neko,Dobet Gnahoré,274.54649,0.450053568333,0.395352792495,1997,3120,9122,"putumayo, world, africa, folklore, OpelMelange"
When You Wish Upon A Star,Julie Andrews Selects Her Favourite Disney Songs,Cliff Edwards/Disney Studio Chorus,193.67138,0.448318719434,0.356612934017,1991,1275,3045,"oscar winning songs, Disney, cartoons, xmiyx, Best Original Song Oscar Winner"
Don't Let Me Come Home A Stranger (LP Version),This Bright Hour,Fernando Ortega,131.10812,0.582129294515,0.439880512826,1997,578,2044,
Primary,Concert - The Cure Live,The Cure,209.60608,0.811953040098,0.578993548664,1981,243250,1232392,"new wave, post-punk, 80s, alternative, goth"
I Stayed Long Enough,The World Of Tammy Wynette,Tammy Wynette,119.90159,0.606118645697,0.409196035655,1968,4186,9474,"country, female, 60s, female vocalists, american"
I Really Don't Want To Know (1990 Digital Remaster),Best Of The Capitol Masters - 90th Birthday Edition,Les Paul and Mary Ford,172.59057,0.462642321276,0.370057829051,0,58,78,
Into Hiding,Tales From The Thousand Lakes,Amorphis,225.41016,0.709010525103,0.553566172071,1994,73730,381812,"Melodic Death Metal, death metal, doom metal, Progressive metal, metal"
Cry Yourself To Sleep,War Babies,War Babies,285.83138,0.422413313416,0.329220236388,1991,1419,6664,"rock, hard rock, melodic, glam, rock n roll"
Natty Dread Up Town,Rasta Pon Top,The Twinkle Brothers,198.37342,0.507009974459,0.323017196688,0,591,1580,
No Return (Album Version),This Is Where I Belong: The Songs Of Ray Davies And The Kinks,Fastball,248.92036,0.647802029854,0.463264019217,0,2,2,
Stay Loose,Dear Catastrophe Waitress,Belle & Sebastian,401.8673,0.744734766783,0.565045659221,2003,140747,651589,"indie, indie pop, alternative, belle and sebastian, pop"
5 4 3 2 1,Jazz Straight Ahead,Rob Mullins,242.07628,0.417936056827,0.322467821345,0,13,36,
The Gal I Love,Washboard Sam Vol. 3 (1938),Washboard Sam,165.0673,0.505784762727,0.326750333974,0,56,99,
There She Goes Again,Murmur - Deluxe Edition,R.E.M.,163.81342,0.730669501935,0.623835200923,1983,47751,146177,"cover, rock, alternative rock, acoustic, covers"
Down Home,Bite Harder: The Music De Wolfe Studio Sampler_ Vol. 2,Nick Ingman,179.43465,0.40743039975,0.318536029936,1973,1189,3644,"funk, Library, 1973, library music, Music De Wolfe"
Singing The Night,World On A String,Daniel Kobialka,404.21832,0.441060151846,0.315278199113,0,28,60,a 2414 best
Into The Groove,Celebration,Madonna,285.09995,0.915823253033,0.665576619159,1985,422894,2538229,"80s, pop, dance, Madonna, female vocalists"
Just An Expression,Crescent Crawl,Bruce Katz Band,209.05751,0.329947706739,0.223247499767,0,136,326,
Aubade D'Oiseau,Les Increvable N2,André Verchuren,160.26077,0.360729205802,0.26712486735,0,175,333,
Tempestad,A La Naturaleza,Ray Sandoval,415.99955,0.294677922122,0.0,0,13,23,
Whatever It Took,The Unforgiven_ V.1: ...In The Beginning,X-Raided,210.70322,0.624573379079,0.438701670045,0,772,1995,"Gangsta Rap, West Coast Rap"
Sodding About,Sell Out,The Who,167.44444,0.836039353279,0.587039629966,2009,3770,9165,"60s, instrumental, hard rock, Psychedelic Rock"
Racine dix-neuvième de huit-quarts,Electronic experimental and microtonal 1953-1999,Henri Pousseur,1130.94485,0.380905880272,0.257515403474,0,124,214,
I Just Don't Know What To Do With Myself,Standing Ovation - The Very Best Of The Dells,The Dells,408.73751,0.591696068822,0.387333145782,0,249,526,"covers, soul and rnb classics"
Awaken - Lark Rise,Voices,Claire Hamill,239.17669,0.515847654169,0.353124990046,0,544,1505,
White Sand,Afterwards,Alexandre Desplat,78.47138,0.609816403443,0.560380805158,0,3709,13003,cinema
The Future Has Arrived,Meet The Robinsons Original Soundtrack (French Version),The All American Rejects,185.99138,0.84065157906,0.582205564163,2007,25632,74866,"pop punk, emo, rock, punk, alternative"
Running Through My Dreams,Original Album Classics,Marcus Miller,87.40526,0.695416519042,0.412110495205,0,1351,2931,Marcus Miller
Te Mentiría,A Tiempo,Gian Marco,229.32853,0.586021471658,0.367317841693,0,6184,25780,"pop, latin, latino, Pop Latino, GIAN MARCO"
May The Good Lord Bless And Keep You,Christmas Songbook,Jim Reeves,155.402,0.624252499331,0.462190104591,2000,2458,6849,"christmas, country, classic country, cheese, easy listening"
Tamborera No. 6,Gaiton N°5,Gran Coquivacoa,173.92281,0.421376060223,0.366527801955,0,6,13,
Ai Hen Jian Dan,Motclub 903 Fa Yuan Di Du Le Le Edmond Leung Yin Yue Hui,Edmond Leung,268.48608,0.433317390445,0.349886289133,0,11,11,
Bad Girl,All The Good Times,Alice Stuart,189.93587,0.489816268982,0.328553015018,0,72,172,"Love, songwriter, woman"
Tant Que L'on S'aimera,C'est Ça,Charles Aznavour,147.77424,0.411904977888,0.354996925712,0,646,1051,
Would You Like,Post Industrial Ceremony,Mr Lab!,285.17832,0.539311728042,0.343752897,2008,49,174,
Quitxalla,Teta,Gertrudis,228.23138,0.444926412883,0.344814468704,2003,460,1396,
Give It,Unsung: The Best Of Helmet 1991-1997,Helmet,257.54077,0.77659896783,0.490079584183,1992,55226,205143,"post-hardcore, heavy metal, rock, alternative metal, metal"
Vibrators,Tall_ Dark & Chicano,George Lopez,330.16118,0.668020248723,0.516963730738,2009,510,906,
(We Don't Need This) Fascist Groove Thang (Rapino Club Mix),The Remix Collection,Heaven 17,354.19383,0.630928607679,0.46155845196,2009,942,2018,punk
Radiation Blues,We Sing of Only Blood or Love,Dax Riggs,150.15138,0.627917468411,0.473918437,2007,12503,84051,"rock, alternative rock, alternative, singer-songwriter, blues"
Turn It Over (Album Version),Swan Feathers,Leslie Mendelson,206.52363,0.491238422259,0.348664769666,2009,25,90,
Hold Me,Hold Me,DCX,193.72363,0.469018735218,0.333432326798,2008,511,3352,"dance, finland"
Pac's Break,Rough Electro,Big Daddy Rick,373.52444,0.196312059984,0.0,0,10,20,
A Fiery Stride (Ltd. Edition Bonus),Wyrd,Elvenking,299.31057,0.646401652494,0.423300013309,2004,366,1156,
Japanese Lullaby,Love In The Afternoon,Claire Hamill,221.6224,0.515847654169,0.353124990046,0,93,225,
My God Will Always Be Enough,The Best Of Karen Peck And New River,Karen Peck And New River,280.5024,0.325700770999,0.373832894365,2000,32,93,"-southern gospel, mygodwillalwaysbeenough"
